Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/12;23:52:13:095
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/13;03:05:14:816
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/13;03:39:21:039
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/13;03:48:35:488
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/13;03:57:00:052
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/13;05:14:08:975
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/13;06:36:08:710
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/13;07:44:17:857
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;08:13:19:272
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;08:13:45:822
Detachment!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/13;08:45:14:454
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;08:47:23:170
Grant!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/13;09:06:32:346
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/13;09:51:16:232
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/13;10:08:55:244
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/13;10:13:53:326
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/13;10:16:32:070
Grant!!;MD2;ASWMON00084 ;10.230.117.157;XS108495;2022/10/13;10:56:02:508
Detachment!!;MD2;ASWMON00084 ;10.230.117.157;XS108495;2022/10/13;11:02:48:656
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;11:05:22:924
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;11:05:26:072
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;11:06:46:814
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;11:06:48:629
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/13;12:55:13:992
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;13:02:02:541
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/13;13:29:48:119
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/13;13:50:54:866
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;14:24:23:266
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/13;14:33:38:364
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/13;14:51:04:476
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/13;14:54:34:717
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/13;15:08:43:486
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;15:14:47:349
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/13;15:33:04:708
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/13;15:49:56:778
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/13;15:49:58:481
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/13;15:50:11:977
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/13;23:29:51:352
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/14;02:51:24:605
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/14;03:09:03:606
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;04:58:04:117
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;05:01:27:202
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;05:38:37:147
Detachment!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;05:40:52:228
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/14;05:41:49:311
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052535;2022/10/14;05:43:46:799
Grant!!;MD1;ASWMON00017 ;10.230.117.215;XS052535;2022/10/14;05:43:46:814
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052535;2022/10/14;05:51:17:718
Detachment!!;MD1;ASWMON00017 ;10.230.117.215;XS052535;2022/10/14;05:51:17:733
Detachment!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/14;05:52:26:771
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/14;05:57:05:159
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/14;06:36:22:815
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/14;07:25:40:706
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;07:51:43:492
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/14;07:53:20:852
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;08:03:59:677
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;08:13:09:744
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;08:45:49:453
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;08:46:13:193
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/14;09:47:17:369
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;10:14:10:196
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;10:14:39:911
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;10:15:07:941
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;10:15:34:790
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;10:20:05:274
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;10:22:14:360
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;10:23:18:373
Detachment!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;10:33:14:762
Detachment!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;10:33:15:718
Detachment!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/14;10:33:30:953
Detachment!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/14;10:34:10:285
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;10:38:56:231
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;10:40:06:904
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;10:40:45:726
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;10:40:57:250
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;10:42:37:857
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;10:44:05:489
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;10:45:32:561
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;10:49:59:875
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;10:55:04:234
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;10:55:10:032
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;10:57:38:836
Detachment!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;11:19:49:521
TimeOut!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/14;11:45:48:660
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/14;12:20:26:322
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/14;12:21:15:831
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/14;12:21:18:164
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/14;12:21:25:216
Grant!!;MD2;ASWMON20028 ;10.150.0.135;XS105877;2022/10/14;12:37:48:538
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;13:20:21:138
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;13:20:24:435
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;13:26:42:490
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;13:29:59:732
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;13:31:36:184
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;13:39:00:584
Detachment!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;13:41:32:624
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;13:44:14:764
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;13:44:32:574
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/14;13:46:02:339
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/14;13:47:02:829
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/14;13:59:21:890
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/14;14:20:34:658
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;14:22:06:322
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/14;14:22:46:317
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/14;14:33:51:822
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;14:40:09:029
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;14:40:19:511
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/14;14:57:20:399
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/14;15:45:46:385
Detachment!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/14;16:01:27:980
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;16:05:44:181
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/14;16:08:08:688
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/14;18:54:16:410
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/14;20:34:46:777
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;20:58:14:876
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;22:48:20:575
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/14;22:57:04:275
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/15;00:51:08:657
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/15;01:08:47:669
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/15;02:34:27:223
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/15;02:44:42:929
Detachment!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/16;18:52:32:554
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/16;18:53:45:420
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/16;20:19:01:599
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/16;20:24:35:472
TimeOut!!;MD2;ASWMON20028 ;10.150.0.135;XS105877;2022/10/16;22:57:41:392
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/16;23:32:03:837
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/16;23:49:42:848
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/17;01:30:09:773
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/17;01:47:48:781
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/17;02:45:52:330
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/17;03:03:31:333
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/17;05:01:59:149
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/17;05:05:05:204
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/17;05:06:01:445
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/17;05:11:01:604
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/17;06:43:10:002
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/17;07:28:26:424
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/17;07:42:47:260
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/17;07:50:31:724
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/17;07:56:55:083
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/17;08:03:04:327
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/17;08:27:05:245
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/17;08:27:05:886
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/17;09:22:04:005
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/17;09:31:54:906
Grant!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:58:28:498
Grant!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:58:29:959
Grant!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:58:31:460
Grant!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:58:32:184
Grant!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:58:34:339
Detachment!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:59:11:713
Detachment!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:59:11:760
Detachment!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:59:13:432
Detachment!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:59:15:153
Detachment!!;AM2;ASWMON20102 ;10.230.117.13;XS120910;2022/10/17;09:59:16:982
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/17;10:50:22:447
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/17;13:56:13:229
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/17;14:08:38:543
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/17;14:09:21:591
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/17;14:37:08:921
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/17;14:51:58:686
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/17;15:54:04:139
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/17;19:03:54:760
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/17;20:19:29:234
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/17;20:23:26:867
TimeOut!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/17;22:23:46:113
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/18;00:08:58:077
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/18;00:21:27:052
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/18;02:37:10:443
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/18;05:51:22:350
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/18;06:35:06:979
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/18;07:12:27:800
Grant!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/18;07:22:36:912
Grant!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/18;07:25:15:074
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/18;07:30:32:966
Grant!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/18;09:02:41:845
Detachment!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/18;09:04:00:380
Grant!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/18;09:04:17:170
Grant!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/18;09:09:03:494
Grant!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/18;10:05:04:668
TimeOut!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/18;10:10:07:168
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;10:14:12:800
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;10:14:23:768
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;10:14:26:526
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/18;10:29:21:249
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/18;10:35:17:296
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/18;10:43:23:655
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/18;11:17:57:557
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/18;13:15:42:531
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/18;13:30:25:289
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;13:31:03:227
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;13:31:15:268
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/18;13:31:15:829
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/18;13:35:47:953
Grant!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/18;13:37:59:196
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/18;13:52:23:946
Detachment!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/18;14:01:49:466
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/18;14:32:01:040
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/18;14:39:16:166
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/18;14:42:51:895
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;14:46:56:160
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;14:46:57:225
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;14:51:13:963
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;14:51:14:701
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;14:54:40:780
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;14:54:40:936
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;14:59:17:692
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;15:16:05:654
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/18;15:52:28:247
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;15:58:09:930
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/18;15:58:11:032
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/19;01:48:58:665
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/19;03:14:14:953
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/19;06:05:09:371
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/19;06:07:38:290
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/19;06:37:08:530
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/19;07:13:40:279
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/19;07:16:00:460
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/19;07:33:54:138
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/19;07:56:43:610
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;08:31:58:180
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;08:31:58:938
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;08:34:53:862
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/19;08:44:46:741
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;08:45:31:472
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;08:55:43:763
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;08:56:57:863
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;09:26:13:536
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;10:35:34:506
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;10:43:21:747
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;10:43:23:137
Grant!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/19;10:56:48:580
Detachment!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/19;10:57:08:951
Grant!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/19;10:57:11:759
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;11:10:19:862
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/19;11:10:21:784
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/19;12:54:45:560
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/19;13:57:48:233
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/19;14:40:19:023
Grant!!;MD1;ASWMON00104 ;10.230.117.96;XS039267;2022/10/19;14:52:07:378
TimeOut!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/19;14:58:18:243
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/19;15:00:53:569
Detachment!!;MD1;ASWMON00104 ;10.230.117.96;XS039267;2022/10/19;15:47:54:513
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/19;15:53:30:263
Detachment!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/19;16:31:14:059
TimeOut!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/19;20:34:54:814
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/19;22:50:41:116
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/19;22:57:56:954
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/20;00:13:52:322
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/20;02:46:14:840
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/20;06:49:55:669
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/20;06:55:09:107
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/20;07:45:06:392
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/20;08:31:01:789
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/20;10:37:27:762
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/20;13:07:37:712
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/20;13:18:21:179
Grant!!;MD1;ASWMON00104 ;10.230.117.96;XS039267;2022/10/20;13:23:06:087
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/20;13:52:10:472
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/20;13:52:24:019
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/20;13:57:44:389
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/20;14:29:29:072
Grant!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/20;14:39:35:720
Detachment!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/20;14:48:06:938
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/20;15:51:23:709
Detachment!!;MD1;ASWMON00104 ;10.230.117.96;XS039267;2022/10/20;16:15:35:194
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/20;22:48:06:539
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/20;22:50:14:282
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/21;00:24:27:159
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/21;02:40:10:552
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/21;04:58:41:133
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/21;05:00:48:777
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/21;05:18:54:055
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/21;06:33:38:006
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;07:07:59:148
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;07:20:01:595
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/21;08:32:35:727
Grant!!;MD1;ASWMON00104 ;10.230.117.96;XS039267;2022/10/21;08:49:30:065
Detachment!!;MD1;ASWMON00104 ;10.230.117.96;XS039267;2022/10/21;09:35:41:816
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/21;09:47:59:080
Grant!!;MD1;ASWMON00104 ;10.230.117.96;XS039267;2022/10/21;10:24:39:334
Detachment!!;MD1;ASWMON00104 ;10.230.117.96;XS039267;2022/10/21;10:34:36:541
TimeOut!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/21;11:53:24:323
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;13:23:04:124
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;13:45:22:969
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/21;14:15:48:039
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/21;14:19:08:477
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;15:22:06:992
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;15:24:50:770
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/21;15:36:16:925
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;15:42:32:214
